time,latitude,longitude,depth,mag,place,humans,humanRange,money,moneyRange
2014-03-11 20:04:31,35.7225,140.1604,58.52,5.0,"6km W of Sakura, Japan",1,"1-10 people",3,"more than $100.000.000"
2014-03-11 22:03:09,-3.0856,148.5531,7.0,6.1,"184km SE of Lorengau, Papua New Guinea",3,"100-1000 people",2,"more than $1.000.000"
2014-03-12 19:25:41,-23.5928,-175.0857,14.88,5.6,"250km S of `Ohonua, Tonga",3,"100-1000 people",0,"less than $100K"
2014-03-12 20:10:31,-23.1387,-175.2842,10.0,5.0,"202km S of `Ohonua, Tonga",0,"None",0,"less than $100K"
2014-03-13 06:09:22,-23.2818,-175.307,10.0,5.1,"218km S of `Ohonua, Tonga",2,"10-100 people",2,"more than $1.000.000"
2014-03-13 13:20:59,51.2085,-179.109,25.8,5.4,"5km S of Amatignak Island, Alaska",0,"None",0,"less than $100K"
2014-03-13 17:06:50,33.6842,131.8249,79.0,6.3,"15km NNE of Kunisaki-shi, Japan",0,"None",3,"more than $100.000.000"
2014-03-13 19:11:34,41.9039,-126.8982,10.0,5.5,"212km WSW of Gold Beach, Oregon",0,"None",3,"more than $100.000.000"
2014-03-14 03:22:34,-2.9945,129.73,27.32,5.1,"97km ENE of Amahai, Indonesia",0,"None",1,"more than $100.000"
2014-03-14 13:38:06,7.7631,94.3128,10.0,5.5,"112km ESE of Mohean, India",0,"None",0,"less than $100K"
2014-03-15 08:59:21,-14.0848,-76.3113,20.0,6.1,"24km S of Paracas, Peru",3,"100-1000 people",2,"more than $1.000.000"
2014-03-15 09:37:27,-3.9902,100.4282,13.96,5.3,"205km W of Bengkulu, Indonesia",0,"None",0,"less than $100K"
2014-03-15 10:55:11,10.5751,126.6994,10.0,5.3,"92km NE of San Isidro, Philippines",0,"None",1,"more than $100.000"
2014-03-15 10:58:46,2.8381,99.0717,171.61,5.4,"13km S of Pematangsiantar, Indonesia",3,"100-1000 people",1,"more than $100.000"
2014-03-15 14:46:28,-34.742,-71.784,44.6,5.1,"40km WSW of Santa Cruz, Chile",0,"None",2,"more than $1.000.000"
2014-03-15 23:51:32,-5.5745,-80.9709,29.0,6.3,"16km W of Sechura, Peru",0,"None",2,"more than $1.000.000"
2014-03-16 01:00:14,-7.4475,126.0264,423.72,5.0,"132km NNE of Dili, East Timor",0,"None",1,"more than $100.000"
2014-03-16 21:16:29,-19.9807,-70.7022,20.0,6.7,"64km WNW of Iquique, Chile",4,"1000-10000 people",2,"more than $1.000.000"
2014-03-16 21:26:24,-19.9273,-70.7667,19.37,5.0,"72km WNW of Iquique, Chile",1,"1-10 people",1,"more than $100.000"
2014-03-16 22:54:06,-19.7781,-70.7665,16.1,5.0,"81km NW of Iquique, Chile",0,"None",0,"less than $100K"
2014-03-17 00:12:09,-20.0275,-70.6827,10.0,5.1,"60km WNW of Iquique, Chile",1,"1-10 people",1,"more than $100.000"
2014-03-17 01:34:55,-19.9556,-70.8595,10.0,5.2,"80km WNW of Iquique, Chile",0,"None",1,"more than $100.000"
2014-03-17 05:19:34,-19.9635,-70.8478,10.0,5.0,"79km WNW of Iquique, Chile",1,"1-10 people",0,"less than $100K"
2014-03-17 05:21:36,-19.9828,-70.7943,10.0,5.1,"73km WNW of Iquique, Chile",2,"10-100 people",0,"less than $100K"
2014-03-17 05:30:10,9.5948,125.3498,50.15,5.1,"6km WSW of Malimono, Philippines",0,"None",1,"more than $100.000"
2014-03-17 08:32:35,-19.9851,-70.7581,8.0,5.2,"69km WNW of Iquique, Chile",2,"10-100 people",1,"more than $100.000"
2014-03-17 09:02:52,36.9353,141.4718,30.24,5.0,"53km ESE of Iwaki, Japan",2,"10-100 people",2,"more than $1.000.000"
2014-03-17 13:12:55,24.1057,122.4217,22.4,5.4,"71km SW of Yonakuni, Japan",3,"100-1000 people",0,"less than $100K"
2014-03-18 05:06:21,-5.3299,152.9066,34.98,5.0,"96km S of Taron, Papua New Guinea",2,"10-100 people",2,"more than $1.000.000"
2014-03-18 14:35:56,-20.1927,-70.7942,14.0,5.0,"68km W of Iquique, Chile",0,"None",2,"more than $1.000.000"
2014-03-18 21:26:45,-19.9262,-70.7961,3.32,5.8,"75km WNW of Iquique, Chile",0,"None",0,"less than $100K"
2014-03-18 21:33:06,-19.9829,-70.9143,9.14,5.1,"84km WNW of Iquique, Chile",2,"10-100 people",0,"less than $100K"
2014-03-19 00:34:15,-5.298,152.9064,20.0,5.8,"92km S of Taron, Papua New Guinea",0,"None",0,"less than $100K"
2014-03-19 12:19:26,24.109,122.2613,20.0,5.8,"68km ENE of Hualian, Taiwan",1,"1-10 people",2,"more than $1.000.000"
2014-03-19 14:38:09,-6.0475,130.6421,124.34,5.2,"223km NNW of Saumlaki, Indonesia",0,"None",0,"less than $100K"
2014-03-19 16:00:23,-27.8839,-177.1289,30.73,5.8,"170km NNE of Raoul Island, New Zealand",1,"1-10 people",0,"less than $100K"
2014-03-19 20:17:43,-60.731,-25.3287,10.0,5.5,"200km SSE of Bristol Island, South Sandwich Islands",2,"10-100 people",2,"more than $1.000.000"
2014-03-20 17:01:21,-5.1671,152.8114,35.0,5.4,"81km SSW of Taron, Papua New Guinea",0,"None",0,"less than $100K"
2014-03-20 17:55:52,11.5482,-87.1395,47.11,5.0,"73km WSW of Masachapa, Nicaragua",0,"None",0,"less than $100K"
2014-03-20 18:41:31,-24.0271,-69.0615,93.22,5.1,"142km ESE of Antofagasta, Chile",0,"None",0,"less than $100K"
2014-03-20 18:44:14,-5.251,152.7899,26.15,5.6,"90km SSW of Taron, Papua New Guinea",1,"1-10 people",0,"less than $100K"
2014-03-20 21:15:10,-5.1882,152.8343,27.0,5.8,"82km SSW of Taron, Papua New Guinea",0,"None",1,"more than $100.000"
2014-03-20 21:33:00,-9.653,114.2783,51.41,5.0,"118km S of Sidorukun, Indonesia",3,"100-1000 people",3,"more than $100.000.000"
2014-03-21 13:41:09,7.7448,94.3342,21.54,6.4,"114km ESE of Mohean, India",1,"1-10 people",2,"more than $1.000.000"
2014-03-21 14:11:13,7.5417,94.2698,10.0,5.5,"115km ESE of Mohean, India",2,"10-100 people",0,"less than $100K"
2014-03-21 14:13:29,7.3232,94.1739,10.0,5.1,"118km SE of Mohean, India",3,"100-1000 people",1,"more than $100.000"
2014-03-21 14:25:08,7.5037,94.1847,10.0,5.2,"108km ESE of Mohean, India",2,"10-100 people",0,"less than $100K"
2014-03-21 14:45:51,7.5875,94.3114,9.99,5.1,"117km ESE of Mohean, India",3,"100-1000 people",0,"less than $100K"
2014-03-21 21:03:41,7.4454,94.2965,9.96,5.2,"122km ESE of Mohean, India",0,"None",2,"more than $1.000.000"
2014-03-22 00:58:09,30.44,-114.0633,12.5,5.3,"98km SE of San Felipe, Mexico",0,"None",0,"less than $100K"
2014-03-22 12:58:16,35.8478,82.3019,10.0,5.1,"254km ESE of Hotan, China",0,"None",0,"less than $100K"
2014-03-22 12:59:59,-19.7625,-70.874,20.0,6.2,"91km WNW of Iquique, Chile",4,"1000-10000 people",2,"more than $1.000.000"
2014-03-22 13:29:58,-19.7163,-70.9515,17.0,5.6,"101km WNW of Iquique, Chile",3,"100-1000 people",2,"more than $1.000.000"
2014-03-22 20:46:50,3.5582,127.0666,53.43,5.2,"227km NNW of Tobelo, Indonesia",1,"1-10 people",0,"less than $100K"
2014-03-22 22:14:58,-19.6953,-71.0063,21.0,5.0,"107km WNW of Iquique, Chile",3,"100-1000 people",1,"more than $100.000"
2014-03-23 04:31:01,-20.6741,-178.8113,606.87,5.9,"11km WSW of Ndoi Island, Fiji",0,"None",3,"more than $100.000.000"
2014-03-23 04:31:28,-20.6659,-178.7822,622.37,5.4,"8km WSW of Ndoi Island, Fiji",2,"10-100 people",3,"more than $100.000.000"
2014-03-23 18:20:01,-19.6899,-70.8538,21.0,6.3,"94km NW of Iquique, Chile",0,"None",2,"more than $1.000.000"
2014-03-23 22:04:26,-19.8192,-70.7906,23.26,5.1,"81km WNW of Iquique, Chile",1,"1-10 people",3,"more than $100.000.000"
2014-03-24 11:26:39,-19.8239,-70.7651,22.0,5.7,"78km NW of Iquique, Chile",1,"1-10 people",0,"less than $100K"
2014-03-24 11:32:15,-19.7866,-70.8069,17.81,5.2,"84km NW of Iquique, Chile",1,"1-10 people",0,"less than $100K"
2014-03-24 11:40:43,-19.8288,-70.8824,15.19,5.6,"88km WNW of Iquique, Chile",0,"None",1,"more than $100.000"
2014-03-24 15:33:53,-25.1686,-70.6941,40.55,5.0,"33km NW of Taltal, Chile",3,"100-1000 people",2,"more than $1.000.000"
2014-03-24 15:45:31,-19.5932,-70.8207,17.05,5.7,"99km NW of Iquique, Chile",2,"10-100 people",2,"more than $1.000.000"
2014-03-24 18:43:12,-19.6058,-70.7419,21.87,5.0,"92km NW of Iquique, Chile",1,"1-10 people",0,"less than $100K"
2014-03-25 00:15:12,-19.7936,-70.8261,15.39,5.2,"85km WNW of Iquique, Chile",1,"1-10 people",2,"more than $1.000.000"
2014-03-25 09:56:31,-2.2524,-79.2803,35.0,5.3,"16km ESE of Coronel Marcelino Mariduena, Ecuador",2,"10-100 people",0,"less than $100K"
2014-03-25 14:38:24,-17.5268,-70.4584,85.07,5.1,"13km SSE of Ilabaya, Peru",1,"1-10 people",2,"more than $1.000.000"
2014-03-25 17:37:48,52.5754,-177.1562,210.82,5.2,"84km NNW of Adak, Alaska",1,"1-10 people",0,"less than $100K"
2014-03-25 19:56:14,-6.087,154.9116,181.64,5.1,"68km WNW of Panguna, Papua New Guinea",1,"1-10 people",0,"less than $100K"
2014-03-26 08:49:41,28.19,131.5108,10.0,5.5,"199km E of Naze, Japan",0,"None",2,"more than $1.000.000"
2014-03-26 11:11:14,1.5197,126.2975,35.0,5.0,"124km E of Bitung, Indonesia",1,"1-10 people",1,"more than $100.000"
2014-03-26 20:47:51,1.7542,127.5146,146.84,5.4,"55km W of Tobelo, Indonesia",1,"1-10 people",1,"more than $100.000"
2014-03-27 03:49:42,-12.0989,166.5894,98.0,6.0,"173km SSE of Lata, Solomon Islands",2,"10-100 people",2,"more than $1.000.000"
2014-03-27 23:50:52,-29.1646,-68.7459,10.0,5.7,"69km SW of Vinchina, Argentina",2,"10-100 people",1,"more than $100.000"
2014-03-28 00:10:40,-29.1902,-68.8042,27.61,5.2,"75km SW of Vinchina, Argentina",0,"None",0,"less than $100K"
2014-03-28 10:24:12,37.2444,71.2425,101.07,5.2,"38km SW of Khorugh, Tajikistan",3,"100-1000 people",1,"more than $100.000"
2014-03-28 14:36:08,11.6487,-86.5532,46.0,5.6,"15km SSW of Masachapa, Nicaragua",0,"None",2,"more than $1.000.000"
2014-03-28 16:14:57,-5.5943,153.0244,10.0,5.1,"124km S of Taron, Papua New Guinea",0,"None",3,"more than $100.000.000"
2014-03-29 01:53:57,36.3215,141.8379,20.0,5.4,"109km ESE of Takahagi, Japan",1,"1-10 people",0,"less than $100K"
2014-03-29 04:09:42,33.9325,-117.9171667,4.77,5.1,"2km E of La Habra, California",1,"1-10 people",0,"less than $100K"
2014-03-29 16:24:46,30.8369,110.7867,19.71,5.1,"18km W of Maoping, China",0,"None",3,"more than $100.000.000"
2014-03-30 17:10:14,31.3961,86.4624,13.47,5.3,"99km E of Maindong, China",2,"10-100 people",2,"more than $1.000.000"
2014-03-31 01:01:19,-39.9703,176.5519,17.305,5.1,"44km SW of Hastings, New Zealand",0,"None",0,"less than $100K"
2014-03-31 09:53:13,-12.5798,167.0114,239.62,5.1,"155km NNW of Sola, Vanuatu",0,"None",0,"less than $100K"
2014-03-31 12:53:06,-19.511,-69.174,114.5,5.6,"128km NE of Iquique, Chile",0,"None",1,"more than $100.000"
2014-03-31 13:40:58,-8.3029,146.9838,4.0,5.6,"104km NW of Kokoda, Papua New Guinea",0,"None",2,"more than $1.000.000"
2014-03-31 19:48:36,36.9367,124.4617,17.93,5.0,"136km SW of Ongjin, North Korea",1,"1-10 people",0,"less than $100K"
2014-04-01 23:57:31,-20.0509,-70.5674,25.78,5.0,"48km WNW of Iquique, Chile",0,"None",0,"less than $100K"
2014-04-01 23:59:57,-19.4928,-70.166,21.61,5.8,"80km N of Iquique, Chile",0,"None",0,"less than $100K"
2014-04-02 00:03:13,-19.7831,-70.719,20.72,5.7,"77km NW of Iquique, Chile",0,"None",1,"more than $100.000"
2014-04-02 00:04:50,-19.548,-70.7269,10.0,5.6,"96km NW of Iquique, Chile",2,"10-100 people",0,"less than $100K"
2014-04-02 00:06:43,-19.7029,-70.9445,10.0,5.6,"101km NW of Iquique, Chile",0,"None",0,"less than $100K"
2014-04-02 00:11:20,-19.6096,-70.9319,22.04,5.1,"106km NW of Iquique, Chile",2,"10-100 people",2,"more than $1.000.000"
2014-04-02 00:14:20,-19.9564,-70.9946,10.0,5.3,"93km WNW of Iquique, Chile",1,"1-10 people",2,"more than $1.000.000"
2014-04-02 00:18:51,-19.9224,-70.7432,16.76,5.1,"70km WNW of Iquique, Chile",0,"None",0,"less than $100K"
2014-04-02 00:24:45,-19.9147,-70.6776,11.39,5.2,"65km WNW of Iquique, Chile",0,"None",0,"less than $100K"
2014-04-02 00:33:43,-20.2757,-70.6454,4.95,5.4,"52km W of Iquique, Chile",0,"None",3,"more than $100.000.000"
2014-04-02 00:37:49,-19.9898,-70.5676,20.1,5.4,"51km WNW of Iquique, Chile",1,"1-10 people",0,"less than $100K"
2014-04-02 01:20:58,-19.5893,-71.0127,19.01,5.2,"114km NW of Iquique, Chile",3,"100-1000 people",0,"less than $100K"
2014-04-02 02:51:28,-10.8368,164.0713,23.94,5.0,"193km W of Lata, Solomon Islands",1,"1-10 people",1,"more than $100.000"
2014-04-02 04:19:47,-19.8463,-70.9937,10.0,5.2,"98km WNW of Iquique, Chile",0,"None",1,"more than $100.000"
2014-04-02 04:57:45,-19.7644,-70.6225,32.7,5.1,"71km NW of Iquique, Chile",0,"None",2,"more than $1.000.000"
2014-04-02 06:29:16,-20.1248,-70.8304,16.0,5.1,"72km W of Iquique, Chile",0,"None",0,"less than $100K"
2014-04-02 08:25:52,-20.2046,-70.7654,17.0,5.0,"65km W of Iquique, Chile",0,"None",0,"less than $100K"
2014-04-02 11:07:32,-20.0107,-70.9375,15.0,5.4,"86km WNW of Iquique, Chile",2,"10-100 people",0,"less than $100K"
2014-04-02 16:13:26,7.94,-82.34,25.0,6.0,"48km SSE of Pedregal, Panama",0,"None",2,"more than $1.000.000"
2014-04-02 19:45:51,-20.3523,-70.45,26.89,5.3,"35km WSW of Iquique, Chile",0,"None",0,"less than $100K"
2014-04-02 23:22:47,39.1648,141.8049,58.06,5.5,"12km NE of Ofunato, Japan",0,"None",1,"more than $100.000"
2014-04-03 00:01:16,-19.6823,-71.1759,25.5,5.0,"123km WNW of Iquique, Chile",2,"10-100 people",0,"less than $100K"
2014-04-03 01:58:30,-20.3113,-70.5756,24.07,6.5,"46km WSW of Iquique, Chile",2,"10-100 people",4,"more than $1.000.000.000"
2014-04-03 02:43:13,-20.5709,-70.4931,22.4,7.7,"53km SW of Iquique, Chile",5,"more than 10.000 people",5,"more than $10.000.000.000"
2014-04-03 02:56:05,-20.7468,-70.531,10.0,5.5,"70km SW of Iquique, Chile",1,"1-10 people",0,"less than $100K"
2014-04-03 02:59:53,-20.5309,-70.458,35.0,5.0,"47km SW of Iquique, Chile",1,"1-10 people",3,"more than $100.000.000"
2014-04-03 04:17:55,-20.6173,-70.722,10.0,5.2,"74km SW of Iquique, Chile",0,"None",1,"more than $100.000"
2014-04-03 05:19:05,-20.5027,-70.5207,24.51,5.1,"50km SW of Iquique, Chile",2,"10-100 people",0,"less than $100K"
2014-04-03 05:26:15,-20.7969,-70.5865,25.0,6.4,"78km SW of Iquique, Chile",0,"None",4,"more than $1.000.000.000"
2014-04-03 05:34:31,-20.454,-70.5496,19.4,5.0,"49km WSW of Iquique, Chile",1,"1-10 people",0,"less than $100K"
2014-04-03 05:51:44,-20.7591,-70.4171,29.0,5.3,"66km SSW of Iquique, Chile",0,"None",0,"less than $100K"
2014-04-03 06:54:31,-20.6266,-70.6749,15.83,5.0,"71km SW of Iquique, Chile",2,"10-100 people",0,"less than $100K"
2014-04-03 09:23:22,-20.5231,-70.7154,19.0,5.4,"68km WSW of Iquique, Chile",3,"100-1000 people",2,"more than $1.000.000"
2014-04-03 09:30:24,-5.2416,102.2802,44.12,5.7,"159km S of Bengkulu, Indonesia",3,"100-1000 people",1,"more than $100.000"
2014-04-03 12:56:36,-18.0141,-178.4374,576.44,5.3,"291km SE of Lambasa, Fiji",0,"None",0,"less than $100K"
2014-04-04 09:38:55,-20.0553,-71.0277,10.84,5.2,"94km W of Iquique, Chile",0,"None",3,"more than $100.000.000"
2014-04-04 09:52:08,-31.5039,-70.3232,96.21,5.4,"68km ENE of Salamanca, Chile",1,"1-10 people",0,"less than $100K"
2014-04-04 11:40:32,-10.5365,161.7027,57.0,6.0,"25km WSW of Kirakira, Solomon Islands",0,"None",2,"more than $1.000.000"
2014-04-04 20:08:06,37.2833,23.8711,107.0,5.6,"36km ESE of Ydra, Greece",3,"100-1000 people",1,"more than $100.000"
2014-04-04 22:40:35,28.1736,103.6189,24.74,5.4,"4km SE of Xiluodu, China",3,"100-1000 people",2,"more than $1.000.000"
2014-04-05 01:16:18,39.1937,142.5642,29.68,5.2,"59km E of Kamaishi, Japan",1,"1-10 people",3,"more than $100.000.000"
2014-04-05 02:22:38,-32.7997,-71.5803,40.18,5.6,"25km N of Vina del Mar, Chile",0,"None",0,"less than $100K"
2014-04-05 03:34:37,-3.7939,142.0387,59.55,5.3,"80km SSW of Aitape, Papua New Guinea",0,"None",3,"more than $100.000.000"
2014-04-05 04:05:03,-20.751,-70.6692,22.0,5.0,"80km SW of Iquique, Chile",0,"None",1,"more than $100.000"
2014-04-05 05:44:56,-20.1486,-70.5553,24.2,5.2,"43km W of Iquique, Chile",1,"1-10 people",1,"more than $100.000"
2014-04-06 08:13:58,-19.1618,-173.5295,10.0,5.2,"74km SE of Neiafu, Tonga",0,"None",1,"more than $100.000"
2014-04-06 14:06:08,-20.4072,-71.0127,10.0,5.2,"93km WSW of Iquique, Chile",0,"None",0,"less than $100K"
2014-04-07 07:48:28,53.0987,171.011,24.56,5.3,"148km WNW of Attu Station, Alaska",0,"None",0,"less than $100K"
2014-04-07 09:34:50,50.4282,156.2629,93.87,5.4,"29km SSE of Severo-Kuril'sk, Russia",1,"1-10 people",2,"more than $1.000.000"
2014-04-07 13:43:21,-20.1273,-70.8513,8.0,5.7,"74km W of Iquique, Chile",0,"None",0,"less than $100K"
2014-04-07 14:03:43,-20.1239,-70.8984,10.0,5.1,"79km W of Iquique, Chile",2,"10-100 people",0,"less than $100K"
2014-04-07 15:27:32,-8.2424,-71.5809,560.89,5.1,"90km W of Tarauaca, Brazil",3,"100-1000 people",0,"less than $100K"
2014-04-08 10:14:31,-20.5124,-70.9226,6.0,5.6,"87km WSW of Iquique, Chile",2,"10-100 people",2,"more than $1.000.000"
2014-04-09 08:32:37,-9.8448,154.9893,22.89,5.1,"264km ESE of Kulumadau, Papua New Guinea",1,"1-10 people",0,"less than $100K"
2014-04-09 11:14:43,-20.601,-70.8026,9.9,5.2,"80km WSW of Iquique, Chile",3,"100-1000 people",2,"more than $1.000.000"
2014-04-09 20:29:03,-14.6799,-176.0466,330.23,5.2,"155km S of Mata-Utu, Wallis and Futuna",1,"1-10 people",0,"less than $100K"
2014-04-10 18:19:13,-3.8334,141.2445,60.88,5.0,"128km S of Vanimo, Papua New Guinea",1,"1-10 people",0,"less than $100K"
2014-04-10 20:19:18,-15.2783,-173.9892,50.79,5.0,"78km NNW of Hihifo, Tonga",0,"None",2,"more than $1.000.000"
2014-04-10 22:27:08,-19.2441,-173.371,4.0,5.8,"92km SE of Neiafu, Tonga",1,"1-10 people",0,"less than $100K"
2014-04-10 23:27:45,12.4029,-86.3783,13.0,6.1,"16km SW of Valle San Francisco, Nicaragua",4,"1000-10000 people",2,"more than $1.000.000"
2014-04-11 00:01:23,12.1125,-86.4593,10.67,5.3,"13km WSW of Ciudad Sandino, Nicaragua",1,"1-10 people",0,"less than $100K"
2014-04-11 00:01:45,-20.659,-70.6472,13.77,6.2,"72km SW of Iquique, Chile",1,"1-10 people",2,"more than $1.000.000"
2014-04-11 01:08:05,-33.3946,-72.038,34.75,5.0,"43km WNW of Cartagena, Chile",0,"None",3,"more than $100.000.000"
2014-04-11 07:07:23,-6.5858,155.0485,60.53,7.1,"56km WSW of Panguna, Papua New Guinea",2,"10-100 people",2,"more than $1.000.000"
2014-04-11 07:31:18,-7.0458,155.4806,10.0,5.2,"80km S of Panguna, Papua New Guinea",1,"1-10 people",1,"more than $100.000"
2014-04-11 07:33:00,-6.9988,155.4953,35.0,5.4,"75km S of Panguna, Papua New Guinea",0,"None",0,"less than $100K"
2014-04-11 08:16:45,-6.7878,154.9502,20.0,6.5,"78km SW of Panguna, Papua New Guinea",1,"1-10 people",3,"more than $100.000.000"
2014-04-11 08:23:46,-6.8834,155.0052,56.59,5.1,"82km SW of Panguna, Papua New Guinea",2,"10-100 people",3,"more than $100.000.000"
2014-04-11 10:30:28,-6.877,155.1367,16.11,5.1,"72km SSW of Panguna, Papua New Guinea",2,"10-100 people",0,"less than $100K"
2014-04-11 12:00:51,-20.073,-70.5558,22.3,5.0,"46km WNW of Iquique, Chile",0,"None",0,"less than $100K"
2014-04-11 12:55:17,-6.8795,154.9753,9.64,5.7,"83km SW of Panguna, Papua New Guinea",0,"None",1,"more than $100.000"
2014-04-11 14:22:06,-56.9255,-24.5022,10.0,5.1,"166km E of Visokoi Island, ",2,"10-100 people",0,"less than $100K"
2014-04-11 14:33:43,-6.7203,154.9626,20.07,5.7,"73km SW of Panguna, Papua New Guinea",0,"None",0,"less than $100K"
2014-04-11 18:56:14,-6.8367,154.873,12.73,5.0,"88km SW of Panguna, Papua New Guinea",0,"None",0,"less than $100K"
2014-04-11 20:29:12,11.642,-85.8779,135.0,6.6,"15km N of Belen, Nicaragua",0,"None",2,"more than $1.000.000"
2014-04-12 04:00:53,-6.789,155.0424,24.9,5.1,"71km SW of Panguna, Papua New Guinea",3,"100-1000 people",1,"more than $100.000"
2014-04-12 05:24:23,-7.1033,155.238,20.0,6.1,"91km SSW of Panguna, Papua New Guinea",4,"1000-10000 people",2,"more than $1.000.000"
2014-04-12 05:29:32,-7.2464,155.5397,10.0,5.1,"103km S of Panguna, Papua New Guinea",1,"1-10 people",0,"less than $100K"
2014-04-12 06:15:32,-7.1448,155.1954,10.0,5.3,"97km SSW of Panguna, Papua New Guinea",0,"None",3,"more than $100.000.000"
2014-04-12 10:55:41,-6.9734,154.8025,14.11,5.0,"104km SW of Panguna, Papua New Guinea",0,"None",2,"more than $1.000.000"
2014-04-12 15:44:51,-7.1605,155.1924,10.0,5.0,"98km SSW of Panguna, Papua New Guinea",1,"1-10 people",1,"more than $100.000"
2014-04-12 15:59:27,-7.1799,155.0491,10.0,5.8,"106km SSW of Panguna, Papua New Guinea",2,"10-100 people",0,"less than $100K"
2014-04-12 20:14:39,-11.2701,162.1481,22.56,7.6,"93km SSE of Kirakira, Solomon Islands",2,"10-100 people",3,"more than $100.000.000"
2014-04-12 20:24:46,-11.3677,162.237,31.69,5.8,"106km SSE of Kirakira, Solomon Islands",1,"1-10 people",0,"less than $100K"
2014-04-12 20:49:51,-11.4489,162.617,10.06,5.0,"133km SE of Kirakira, Solomon Islands",1,"1-10 people",2,"more than $1.000.000"
2014-04-12 21:17:02,-11.5204,162.7557,12.29,5.0,"149km SE of Kirakira, Solomon Islands",1,"1-10 people",0,"less than $100K"
2014-04-12 21:39:04,-11.1594,162.2431,34.83,5.1,"85km SSE of Kirakira, Solomon Islands",2,"10-100 people",2,"more than $1.000.000"
2014-04-12 23:52:19,-11.389,162.5311,34.74,5.0,"123km SSE of Kirakira, Solomon Islands",3,"100-1000 people",0,"less than $100K"
2014-04-13 05:59:24,-11.4528,162.5625,20.28,5.0,"130km SSE of Kirakira, Solomon Islands",0,"None",1,"more than $100.000"
2014-04-13 09:29:21,-11.0814,162.1193,19.18,5.2,"72km SSE of Kirakira, Solomon Islands",1,"1-10 people",1,"more than $100.000"
2014-04-13 10:05:38,-11.2753,161.9895,12.45,5.6,"91km S of Kirakira, Solomon Islands",1,"1-10 people",0,"less than $100K"
2014-04-13 10:09:48,-11.2941,161.9782,4.0,5.7,"93km S of Kirakira, Solomon Islands",0,"None",3,"more than $100.000.000"
2014-04-13 12:11:30,-20.5664,-70.747,13.37,5.5,"73km WSW of Iquique, Chile",3,"100-1000 people",0,"less than $100K"
2014-04-13 12:36:19,-11.4633,162.0511,39.0,7.4,"112km S of Kirakira, Solomon Islands",3,"100-1000 people",2,"more than $1.000.000"
2014-04-13 12:45:10,-11.091,162.1938,10.0,5.3,"76km SSE of Kirakira, Solomon Islands",1,"1-10 people",0,"less than $100K"
2014-04-13 13:02:20,-11.5305,162.1469,10.0,5.1,"121km SSE of Kirakira, Solomon Islands",2,"10-100 people",1,"more than $100.000"
